wall_time,rel_time,payload_t,root_x,root_y,root_z,stream_id,step_m
1779872173.056484,19.401034,527.080139,-4.097240,2.368988,0.828838,1779872173056-0,0.001871
1779872173.076442,19.420992,527.100037,-4.097111,2.369839,0.828828,1779872173076-0,0.000861
1779872173.096380,19.440930,527.120056,-4.096863,2.371417,0.828776,1779872173096-0,0.001599
1779872173.126885,19.471435,527.140076,-4.096710,2.372390,0.828711,1779872173116-0,0.000987
1779872173.136321,19.480870,527.160034,-4.096493,2.373744,0.828567,1779872173136-0,0.001379
1779872173.156808,19.501358,527.180237,-4.096387,2.374378,0.828472,1779872173156-0,0.000650
1779872173.176440,19.520990,527.200073,-4.096143,2.375753,0.828198,1779872173176-0,0.001423
1779872173.196305,19.540854,527.220032,-4.096037,2.376297,0.828065,1779872173196-0,0.000570
1779872173.216247,19.560797,527.240051,-4.095819,2.377302,0.827786,1779872173216-0,0.001066
1779872173.245304,19.589854,527.260071,-4.095706,2.377763,0.827646,1779872173236-0,0.000495
1779872173.256870,19.601420,527.280090,-4.095419,2.378728,0.827346,1779872173256-0,0.001050
1779872173.276655,19.621205,527.300049,-4.095287,2.379096,0.827233,1779872173276-0,0.000407
1779872173.296592,19.641142,527.320068,-4.095019,2.379758,0.827032,1779872173296-0,0.000742
1779872173.316618,19.661168,527.340027,-4.094841,2.380150,0.826914,1779872173316-0,0.000446
1779872173.345397,19.689947,527.360046,-4.094575,2.380659,0.826758,1779872173336-0,0.000595
1779872173.356934,19.701483,527.380188,-4.094439,2.380875,0.826690,1779872173356-0,0.000264
1779872173.376352,19.720901,527.400085,-4.094111,2.381278,0.826549,1779872173376-0,0.000539
1779872173.396345,19.740895,527.420044,-4.093966,2.381412,0.826495,1779872173396-0,0.000205
1779872173.416968,19.761518,527.440125,-4.093668,2.381616,0.826397,1779872173416-0,0.000375
1779872173.444103,19.788653,527.460571,-4.093459,2.381707,0.826337,1779872173437-0,0.000236
1779872173.456443,19.800992,527.480042,-4.093127,2.381783,0.826250,1779872173456-0,0.000351
1779872173.476542,19.821092,527.500061,-4.092953,2.381795,0.826207,1779872173476-0,0.000180
1779872173.496404,19.840954,527.520081,-4.092533,2.381753,0.826111,1779872173496-0,0.000433
1779872173.516542,19.861092,527.540100,-4.092349,2.381705,0.826071,1779872173516-0,0.000195
1779872173.536334,19.880883,527.560059,-4.091983,2.381549,0.825996,1779872173536-0,0.000405
1779872173.565002,19.909552,527.580078,-4.091805,2.381440,0.825963,1779872173556-0,0.000211
1779872173.576379,19.920929,527.600037,-4.091414,2.381100,0.825900,1779872173576-0,0.000522
1779872173.596461,19.941010,527.620056,-4.091261,2.380916,0.825881,1779872173596-0,0.000240
1779872173.616475,19.961025,527.640076,-4.090991,2.380473,0.825857,1779872173616-0,0.000520
1779872173.636442,19.980992,527.660034,-4.090834,2.380126,0.825851,1779872173636-0,0.000381
1779872173.662108,20.006658,527.680298,-4.090621,2.379536,0.825853,1779872173656-0,0.000627
1779872173.676501,20.021051,527.700073,-4.090525,2.379210,0.825858,1779872173676-0,0.000339
1779872173.696506,20.041055,527.720032,-4.090353,2.378497,0.825877,1779872173696-0,0.000734
1779872173.716576,20.061126,527.740051,-4.090254,2.377974,0.825895,1779872173716-0,0.000533
1779872173.736591,20.081141,527.760193,-4.090130,2.377118,0.825929,1779872173736-0,0.000866
1779872173.761975,20.106524,527.780151,-4.090079,2.376658,0.825948,1779872173756-0,0.000463
1779872173.776490,20.121040,527.800049,-4.089993,2.375505,0.826000,1779872173776-0,0.001157
1779872173.796430,20.140980,527.820068,-4.089971,2.374977,0.826024,1779872173796-0,0.000530
1779872173.816562,20.161112,527.840088,-4.089953,2.373857,0.826074,1779872173816-0,0.001121
1779872173.836663,20.181212,527.860107,-4.089964,2.373064,0.826110,1779872173836-0,0.000794
1779872173.863305,20.207854,527.880066,-4.090015,2.371803,0.826172,1779872173856-0,0.001264
1779872173.876493,20.221043,527.900085,-4.090058,2.371140,0.826208,1779872173876-0,0.000664
1779872173.896336,20.240886,527.920044,-4.089129,2.369561,0.826066,1779872173896-0,0.001838
1779872173.916538,20.261087,527.940063,-4.085740,2.365710,0.825433,1779872173916-0,0.005169
1779872173.936502,20.281052,527.960022,-4.084901,2.362409,0.825346,1779872173936-0,0.003406
1779872173.956328,20.300877,527.980042,-4.086333,2.361463,0.825728,1779872173956-0,0.001759
1779872173.984177,20.328727,528.000061,-4.088974,2.359820,0.826466,1779872173976-0,0.003197
1779872173.996275,20.340824,528.020081,-4.089747,2.358474,0.826747,1779872173996-0,0.001577
1779872174.016482,20.361032,528.040039,-4.092233,2.357543,0.827441,1779872174016-0,0.002744
1779872174.036439,20.380989,528.060059,-4.094000,2.356318,0.827969,1779872174036-0,0.002215
1779872174.056874,20.401424,528.080200,-4.095117,2.354467,0.828340,1779872174056-0,0.002193
1779872174.082042,20.426591,528.100037,-4.096389,2.353819,0.828664,1779872174076-0,0.001464
1779872174.096390,20.440939,528.120056,-4.098075,2.351931,0.829080,1779872174096-0,0.002565
1779872174.116708,20.461258,528.140076,-4.098498,2.350996,0.829167,1779872174116-0,0.001031
1779872174.136367,20.480916,528.160034,-4.100147,2.350230,0.829502,1779872174136-0,0.001849
1779872174.156847,20.501397,528.180054,-4.100455,2.348622,0.829543,1779872174156-0,0.001638
1779872174.176603,20.521153,528.200073,-4.101748,2.347167,0.829780,1779872174176-0,0.001960
1779872174.204678,20.549228,528.220093,-4.102966,2.346423,0.830024,1779872174196-0,0.001448
1779872174.216389,20.560939,528.240051,-4.103591,2.344965,0.830150,1779872174216-0,0.001591
1779872174.236311,20.580861,528.260071,-4.103994,2.344102,0.830230,1779872174236-0,0.000956
1779872174.256254,20.600803,528.280029,-4.103581,2.342570,0.830123,1779872174256-0,0.001590
1779872174.276360,20.620910,528.300049,-4.103785,2.342045,0.830148,1779872174276-0,0.000564
1779872174.296561,20.641111,528.320068,-4.103465,2.340778,0.830061,1779872174296-0,0.001309
1779872174.323498,20.668047,528.340149,-4.104145,2.340600,0.830189,1779872174316-0,0.000714
1779872174.336684,20.681233,528.360046,-4.104321,2.339975,0.830217,1779872174336-0,0.000650
1779872174.356662,20.701211,528.380066,-4.103780,2.339436,0.830110,1779872174356-0,0.000772
1779872174.376580,20.721130,528.400085,-4.103877,2.338980,0.830130,1779872174376-0,0.000467
1779872174.396537,20.741087,528.420044,-4.103909,2.338732,0.830139,1779872174396-0,0.000251
1779872174.416399,20.760949,528.440063,-4.103931,2.338205,0.830149,1779872174416-0,0.000527
1779872174.442543,20.787092,528.460083,-4.103912,2.337837,0.830149,1779872174436-0,0.000368
1779872174.456341,20.800891,528.480042,-4.103826,2.337268,0.830137,1779872174456-0,0.000576
1779872174.476450,20.821000,528.500061,-4.103756,2.336977,0.830125,1779872174476-0,0.000299
1779872174.496395,20.840945,528.520081,-4.103532,2.336283,0.830086,1779872174496-0,0.000730
1779872174.516326,20.860876,528.540039,-4.103412,2.335979,0.830067,1779872174516-0,0.000327
1779872174.536326,20.880876,528.560059,-4.103134,2.335370,0.830023,1779872174536-0,0.000671
1779872174.562388,20.906937,528.580078,-4.102979,2.335070,0.829998,1779872174556-0,0.000339
1779872174.576504,20.921054,528.600037,-4.102587,2.334386,0.829935,1779872174576-0,0.000791
1779872174.596510,20.941059,528.620056,-4.102412,2.334098,0.829908,1779872174596-0,0.000338
1779872174.616562,20.961112,528.640076,-4.103836,2.334017,0.830249,1779872174616-0,0.001466
1779872174.636395,20.980944,528.660034,-4.103682,2.333588,0.830248,1779872174636-0,0.000456
1779872174.662542,21.007092,528.680054,-4.103827,2.333169,0.830323,1779872174656-0,0.000450
1779872174.676344,21.020894,528.700073,-4.103866,2.332945,0.830355,1779872174676-0,0.000229
1779872174.696550,21.041100,528.720032,-4.104210,2.332467,0.830487,1779872174696-0,0.000604
1779872174.716516,21.061066,528.740051,-4.104215,2.332212,0.830512,1779872174716-0,0.000256
1779872174.736479,21.081028,528.760071,-4.104202,2.331675,0.830556,1779872174736-0,0.000539
1779872174.762118,21.106668,528.780090,-4.104064,2.331271,0.830554,1779872174756-0,0.000426
1779872174.776487,21.121037,528.800049,-4.104193,2.330724,0.830623,1779872174776-0,0.000566
1779872174.796547,21.141097,528.820068,-4.103818,2.330336,0.830554,1779872174796-0,0.000544
1779872174.816504,21.161054,528.840027,-4.104106,2.329776,0.830645,1779872174816-0,0.000637
1779872174.836555,21.181105,528.860046,-4.103733,2.329255,0.830570,1779872174836-0,0.000645
1779872174.861559,21.206108,528.880432,-4.103364,2.328488,0.830491,1779872174856-0,0.000855
1779872174.876474,21.221023,528.900024,-4.103254,2.328108,0.830464,1779872174876-0,0.000397
1779872174.896253,21.240803,528.920044,-4.103163,2.327229,0.830429,1779872174896-0,0.000884
1779872174.916326,21.260875,528.940063,-4.103188,2.326856,0.830425,1779872174916-0,0.000374
1779872174.936417,21.280967,528.960083,-4.103337,2.326112,0.830437,1779872174936-0,0.000760
1779872174.956308,21.300858,528.980042,-4.103499,2.325615,0.830453,1779872174956-0,0.000522
1779872174.983940,21.328490,529.000061,-4.103817,2.324871,0.830489,1779872174976-0,0.000811
1779872174.996420,21.340970,529.020081,-4.104004,2.324500,0.830510,1779872174996-0,0.000416
1779872175.016348,21.360898,529.040100,-4.104422,2.323762,0.830559,1779872175016-0,0.000849
1779872175.036467,21.381016,529.060059,-4.104726,2.323271,0.830596,1779872175036-0,0.000579
1779872175.056448,21.400998,529.080078,-4.164327,2.299481,0.833951,1779872175056-0,0.064261
1779872175.081762,21.426312,529.100037,-4.257033,2.260854,0.828721,1779872175076-0,0.100568
1779872175.096353,21.440903,529.120056,-4.256156,2.261919,0.828814,1779872175096-0,0.001383
1779872175.116926,21.461475,529.140198,-4.257758,2.261495,0.828803,1779872175116-0,0.001657
1779872175.136698,21.481248,529.160217,-4.258712,2.261981,0.829218,1779872175136-0,0.001148
1779872175.156768,21.501318,529.180115,-4.257955,2.263143,0.829738,1779872175156-0,0.001481
1779872175.182732,21.527282,529.200073,-4.256701,2.265356,0.830602,1779872175176-0,0.002686
1779872175.196353,21.540903,529.220032,-4.256155,2.266815,0.831044,1779872175196-0,0.001620
1779872175.216365,21.560915,529.240051,-4.255500,2.268357,0.831275,1779872175216-0,0.001691
1779872175.236279,21.580828,529.260071,-4.254815,2.269733,0.831197,1779872175236-0,0.001539
1779872175.256247,21.600796,529.280029,-4.253716,2.271242,0.830821,1779872175256-0,0.001904
1779872175.276335,21.620885,529.300049,-4.252709,2.272583,0.830327,1779872175276-0,0.001748
1779872175.303770,21.648320,529.320068,-4.249334,2.275233,0.829539,1779872175296-0,0.004362
1779872175.316216,21.660766,529.340027,-4.247589,2.276956,0.828980,1779872175316-0,0.002516
1779872175.336218,21.680767,529.360046,-4.245722,2.279074,0.828342,1779872175336-0,0.002895
1779872175.356235,21.700785,529.380066,-4.243913,2.281203,0.827822,1779872175356-0,0.002841
1779872175.376328,21.720878,529.400024,-4.242157,2.284022,0.827452,1779872175376-0,0.003342
1779872175.396295,21.740844,529.420044,-4.240685,2.286273,0.827402,1779872175396-0,0.002690
1779872175.424035,21.768585,529.440063,-4.238662,2.291235,0.827807,1779872175416-0,0.005374
1779872175.436226,21.780776,529.460083,-4.238494,2.294525,0.828270,1779872175436-0,0.003327
1779872175.456244,21.800794,529.480042,-4.237138,2.298892,0.829253,1779872175456-0,0.004677
1779872175.476482,21.821032,529.500061,-4.237182,2.304119,0.830227,1779872175476-0,0.005317
1779872175.496310,21.840860,529.520020,-4.237158,2.307318,0.830774,1779872175496-0,0.003245
1779872175.521927,21.866477,529.540039,-4.236928,2.310475,0.831333,1779872175516-0,0.003215
1779872175.536690,21.881239,529.560059,-4.236046,2.314033,0.832226,1779872175536-0,0.003773
1779872175.556294,21.900844,529.580078,-4.233645,2.316288,0.833501,1779872175556-0,0.003532
1779872175.577066,21.921616,529.600037,-4.232090,2.318057,0.834513,1779872175576-0,0.002563
1779872175.596427,21.940977,529.620056,-4.225057,2.321918,0.837990,1779872175596-0,0.008744
1779872175.621820,21.966370,529.640076,-4.222833,2.323370,0.839191,1779872175616-0,0.002915
1779872175.636487,21.981036,529.660034,-4.218055,2.325550,0.841922,1779872175636-0,0.005919
1779872175.656507,22.001056,529.680054,-4.214755,2.326347,0.843983,1779872175656-0,0.003972
1779872175.676483,22.021032,529.700073,-4.213428,2.326208,0.845390,1779872175676-0,0.001939
1779872175.696544,22.041094,529.720032,-4.213033,2.325714,0.846175,1779872175696-0,0.001008
1779872175.723704,22.068254,529.740051,-4.214023,2.324422,0.847174,1779872175716-0,0.001909
1779872175.736328,22.080878,529.760071,-4.213322,2.323844,0.847715,1779872175736-0,0.001058
1779872175.756276,22.100826,529.780029,-4.213719,2.323600,0.848270,1779872175756-0,0.000725
1779872175.776426,22.120976,529.800049,-4.215920,2.324082,0.848040,1779872175776-0,0.002265
1779872175.796407,22.140957,529.820068,-4.217028,2.324346,0.847945,1779872175796-0,0.001143
1779872175.816425,22.160974,529.840027,-4.217500,2.324442,0.848110,1779872175816-0,0.000509
1779872175.843243,22.187793,529.860046,-4.217265,2.324353,0.848309,1779872175836-0,0.000321
1779872175.856512,22.201061,529.880066,-4.216563,2.324113,0.848828,1779872175856-0,0.000905
1779872175.876824,22.221374,529.900208,-4.216191,2.324003,0.849060,1779872175876-0,0.000452
1779872175.896547,22.241096,529.920044,-4.215321,2.323780,0.849524,1779872175896-0,0.001011
1779872175.916549,22.261099,529.940125,-4.214658,2.323629,0.849820,1779872175916-0,0.000741
1779872175.942583,22.287133,529.960205,-4.212426,2.323038,0.850571,1779872175936-0,0.002428
1779872175.956474,22.301023,529.980042,-4.206167,2.321349,0.852371,1779872175956-0,0.006728
1779872175.976620,22.321169,530.000183,-4.200525,2.320012,0.853675,1779872175976-0,0.005943
1779872175.996476,22.341025,530.020081,-4.193134,2.318570,0.854685,1779872175996-0,0.007598
1779872176.016473,22.361023,530.040161,-4.187842,2.317754,0.854759,1779872176016-0,0.005355
1779872176.043694,22.388244,530.060059,-4.184160,2.317331,0.854403,1779872176036-0,0.003723
1779872176.056613,22.401163,530.080139,-4.181583,2.317199,0.853516,1779872176056-0,0.002729
1779872176.076416,22.420966,530.100037,-4.179317,2.316875,0.851819,1779872176076-0,0.002849
1779872176.096361,22.440911,530.120056,-4.178775,2.316374,0.850946,1779872176096-0,0.001143
1779872176.116322,22.460871,530.140076,-4.177752,2.313888,0.848659,1779872176116-0,0.003529
1779872176.136856,22.481405,530.160034,-4.177634,2.312095,0.847212,1779872176136-0,0.002307
1779872176.156439,22.500988,530.180115,-4.175693,2.309746,0.845565,1779872176156-0,0.003464
1779872176.176439,22.520988,530.200073,-4.174759,2.308606,0.844573,1779872176176-0,0.001776
1779872176.196485,22.541034,530.220093,-4.170976,2.306628,0.842136,1779872176196-0,0.004916
1779872176.216300,22.560850,530.240051,-4.170247,2.306247,0.841168,1779872176216-0,0.001270
1779872176.236369,22.580918,530.260071,-4.170905,2.305672,0.839856,1779872176236-0,0.001576
1779872176.256296,22.600846,530.280029,-4.174003,2.304137,0.838336,1779872176256-0,0.003777
1779872176.284456,22.629005,530.300110,-4.174221,2.303329,0.837771,1779872176276-0,0.001010
1779872176.296617,22.641167,530.320190,-4.175042,2.302132,0.837175,1779872176296-0,0.001569
1779872176.316270,22.660820,530.340088,-4.175581,2.299212,0.836010,1779872176316-0,0.003190
1779872176.336284,22.680834,530.360046,-4.176106,2.297146,0.835259,1779872176336-0,0.002261
1779872176.356344,22.700894,530.380066,-4.174887,2.294882,0.834283,1779872176356-0,0.002750
1779872176.383153,22.727703,530.400085,-4.173394,2.291721,0.832960,1779872176376-0,0.003738
1779872176.396461,22.741011,530.420044,-4.174767,2.288631,0.831982,1779872176396-0,0.003520
1779872176.416513,22.761063,530.440063,-4.175569,2.286313,0.831359,1779872176416-0,0.002530
1779872176.436501,22.781050,530.460083,-4.176807,2.283244,0.830753,1779872176436-0,0.003365
1779872176.456471,22.801021,530.480042,-4.177357,2.280825,0.830392,1779872176456-0,0.002506
1779872176.482275,22.826825,530.500122,-4.177420,2.277861,0.830030,1779872176476-0,0.002987
1779872176.496496,22.841046,530.520081,-4.176787,2.275673,0.829801,1779872176496-0,0.002289
1779872176.516453,22.861002,530.540039,-4.177542,2.274819,0.829872,1779872176516-0,0.001142
1779872176.536346,22.880896,530.560059,-4.178395,2.273765,0.830026,1779872176536-0,0.001364
1779872176.556291,22.900841,530.580078,-4.179013,2.272939,0.830208,1779872176556-0,0.001048
1779872176.576374,22.920924,530.600037,-4.178997,2.271861,0.830397,1779872176576-0,0.001095
1779872176.605055,22.949604,530.620056,-4.177220,2.269449,0.830693,1779872176596-0,0.003010
1779872176.616279,22.960829,530.640076,-4.177089,2.267252,0.831441,1779872176616-0,0.002324
1779872176.636287,22.980837,530.660034,-4.177314,2.266156,0.831921,1779872176636-0,0.001218
1779872176.656328,23.000878,530.680054,-4.177456,2.264337,0.832698,1779872176656-0,0.001983
1779872176.676347,23.020897,530.700073,-4.177776,2.262724,0.833554,1779872176676-0,0.001855
1779872176.696273,23.040823,530.720032,-4.177110,2.261280,0.834132,1779872176696-0,0.001691
1779872176.723297,23.067847,530.740051,-4.177210,2.259638,0.835228,1779872176716-0,0.001977
1779872176.736260,23.080810,530.760071,-4.176357,2.258154,0.836134,1779872176736-0,0.001937
1779872176.756298,23.100848,530.780090,-4.175616,2.257039,0.836874,1779872176756-0,0.001530
1779872176.776837,23.121387,530.800232,-4.175110,2.256102,0.837626,1779872176776-0,0.001303
1779872176.796374,23.140924,530.820068,-4.174294,2.254913,0.838789,1779872176796-0,0.001853
1779872176.826481,23.171031,530.840027,-4.174027,2.254499,0.839346,1779872176816-0,0.000744
1779872176.836657,23.181206,530.860107,-4.173368,2.253837,0.840420,1779872176836-0,0.001424
1779872176.856504,23.201053,530.880066,-4.173462,2.253585,0.841596,1779872176856-0,0.001206
1779872176.876520,23.221070,530.900024,-4.173169,2.253469,0.842270,1779872176876-0,0.000744
1779872176.896573,23.241122,530.920044,-4.172553,2.253380,0.842829,1779872176896-0,0.000837
1779872176.926018,23.270568,530.940247,-4.172075,2.253432,0.843610,1779872176916-0,0.000917
1779872176.937094,23.281643,530.960022,-4.171676,2.253497,0.844074,1779872176936-0,0.000616
1779872176.956925,23.301475,530.980042,-4.171912,2.253674,0.844636,1779872176956-0,0.000635
1779872176.976564,23.321114,531.000305,-4.171742,2.253888,0.845207,1779872176976-0,0.000633
1779872176.996491,23.341041,531.020081,-4.171500,2.254079,0.845559,1779872176996-0,0.000468
1779872177.016572,23.361122,531.040100,-4.171448,2.254339,0.845939,1779872177016-0,0.000463
1779872177.043213,23.387763,531.060181,-4.171029,2.254571,0.846195,1779872177036-0,0.000543
1779872177.056968,23.401518,531.080078,-4.171257,2.254827,0.846510,1779872177056-0,0.000466
1779872177.076492,23.421041,531.100098,-4.170771,2.255188,0.846833,1779872177076-0,0.000686
1779872177.096472,23.441021,531.120056,-4.171066,2.255544,0.847138,1779872177096-0,0.000553
1779872177.116504,23.461054,531.140076,-4.170350,2.255756,0.847160,1779872177116-0,0.000747
1779872177.136333,23.480883,531.160034,-4.170303,2.255929,0.847172,1779872177136-0,0.000179
1779872177.162234,23.506783,531.180054,-4.169692,2.256119,0.847000,1779872177156-0,0.000663
1779872177.176403,23.520953,531.200073,-4.169119,2.256236,0.846826,1779872177176-0,0.000610
1779872177.196535,23.541085,531.220032,-4.168416,2.256659,0.846379,1779872177196-0,0.000935
1779872177.216329,23.560879,531.240051,-4.167211,2.257153,0.845895,1779872177216-0,0.001389
1779872177.236401,23.580951,531.260071,-4.166416,2.257749,0.845481,1779872177236-0,0.001076
1779872177.261729,23.606279,531.280029,-4.166484,2.258594,0.845115,1779872177256-0,0.000924
1779872177.276382,23.620932,531.300110,-4.165866,2.260165,0.844375,1779872177276-0,0.001843
1779872177.296349,23.640899,531.320068,-4.164886,2.261067,0.843850,1779872177296-0,0.001432
1779872177.316808,23.661357,531.340271,-4.164514,2.263307,0.842814,1779872177316-0,0.002496
1779872177.336601,23.681151,531.360168,-4.164056,2.264662,0.842122,1779872177336-0,0.001588
1779872177.365605,23.710155,531.380066,-4.163197,2.266289,0.841207,1779872177356-0,0.002056
1779872177.376918,23.721468,531.400574,-4.160052,2.267803,0.840053,1779872177376-0,0.003676
1779872177.396415,23.740965,531.420105,-4.157932,2.269470,0.839238,1779872177396-0,0.002818
1779872177.416334,23.760884,531.440063,-4.157666,2.270314,0.838989,1779872177416-0,0.000919
1779872177.436328,23.780878,531.460083,-4.157297,2.272156,0.838480,1779872177436-0,0.001947
1779872177.456329,23.800879,531.480042,-4.152019,2.273516,0.837170,1779872177456-0,0.005605
1779872177.483185,23.827735,531.500061,-4.147949,2.274332,0.836253,1779872177476-0,0.004251
1779872177.496439,23.840988,531.520081,-4.146371,2.274996,0.835886,1779872177496-0,0.001750
1779872177.516310,23.860860,531.540100,-4.144459,2.276835,0.835462,1779872177516-0,0.002687
1779872177.536320,23.880869,531.560059,-4.144004,2.277792,0.835372,1779872177536-0,0.001064
1779872177.556378,23.900927,531.580139,-4.140373,2.280373,0.834796,1779872177556-0,0.004492
1779872177.586446,23.930995,531.600037,-4.137174,2.283287,0.834309,1779872177576-0,0.004355
1779872177.596315,23.940864,531.620056,-4.133439,2.285985,0.833785,1779872177596-0,0.004637
1779872177.616357,23.960907,531.640076,-4.132146,2.287940,0.833662,1779872177616-0,0.002348
1779872177.636496,23.981045,531.660095,-4.131074,2.290791,0.833624,1779872177636-0,0.003045
1779872177.656934,24.001483,531.680054,-4.130446,2.292253,0.833585,1779872177656-0,0.001592
1779872177.682996,24.027545,531.700073,-4.129023,2.295254,0.833463,1779872177676-0,0.003323
1779872177.696362,24.040912,531.720032,-4.127370,2.298373,0.833270,1779872177696-0,0.003535
1779872177.716662,24.061211,531.740051,-4.126171,2.300522,0.833111,1779872177716-0,0.002466
1779872177.736357,24.080907,531.760071,-4.125241,2.302175,0.832987,1779872177736-0,0.001900
1779872177.756440,24.100990,531.780090,-4.123340,2.305587,0.832739,1779872177756-0,0.003914
1779872177.776601,24.121151,531.800049,-4.122386,2.307328,0.832616,1779872177776-0,0.001989
1779872177.803592,24.148142,531.820068,-4.120233,2.311383,0.832327,1779872177796-0,0.004601
1779872177.816598,24.161148,531.840088,-4.118049,2.314392,0.831989,1779872177816-0,0.003733
1779872177.836512,24.181062,531.860046,-4.115342,2.317531,0.831534,1779872177836-0,0.004170
1779872177.856672,24.201221,531.880188,-4.113309,2.319515,0.831171,1779872177856-0,0.002863
1779872177.876939,24.221488,531.900146,-4.110945,2.323243,0.830742,1779872177876-0,0.004436
1779872177.904178,24.248728,531.920044,-4.110503,2.325001,0.830661,1779872177896-0,0.001815
1779872177.916761,24.261311,531.940125,-4.108722,2.329276,0.830327,1779872177916-0,0.004643
1779872177.936821,24.281371,531.960205,-4.107772,2.332860,0.830146,1779872177936-0,0.003712
1779872177.956779,24.301329,531.980103,-4.107281,2.334656,0.830052,1779872177956-0,0.001865
1779872177.976622,24.321171,532.000183,-4.106613,2.337052,0.829926,1779872177976-0,0.002491
1779872177.996313,24.340862,532.020081,-4.105583,2.340648,0.829737,1779872177996-0,0.003745
1779872178.022882,24.367431,532.040039,-4.104411,2.342552,0.829534,1779872178016-0,0.002245
1779872178.036406,24.380956,532.060059,-4.102284,2.346276,0.829187,1779872178036-0,0.004303
1779872178.056499,24.401049,532.080078,-4.101112,2.349754,0.829023,1779872178056-0,0.003674
1779872178.076454,24.421004,532.100098,-4.100221,2.352012,0.828911,1779872178076-0,0.002431
1779872178.096354,24.440904,532.120056,-4.099451,2.353664,0.828818,1779872178096-0,0.001825
1779872178.123534,24.468084,532.140198,-4.098579,2.357184,0.828747,1779872178116-0,0.003627
1779872178.136621,24.481171,532.160095,-4.098471,2.358571,0.828759,1779872178136-0,0.001392
1779872178.156321,24.500870,532.180054,-4.098216,2.361184,0.828789,1779872178156-0,0.002625
1779872178.176386,24.520936,532.200073,-4.097986,2.363199,0.828814,1779872178176-0,0.002028
1779872178.196366,24.540916,532.220093,-4.097760,2.365072,0.828833,1779872178196-0,0.001887
1779872178.216442,24.560992,532.240051,-4.097629,2.366129,0.828840,1779872178216-0,0.001065
1779872178.244362,24.588911,532.260071,-4.097327,2.368393,0.828842,1779872178236-0,0.002285
1779872178.256533,24.601083,532.280090,-4.097197,2.369277,0.828836,1779872178256-0,0.000893
1779872178.276543,24.621092,532.300049,-4.096944,2.370908,0.828798,1779872178276-0,0.001651
1779872178.296348,24.640898,532.320068,-4.096747,2.372152,0.828730,1779872178296-0,0.001261
1779872178.316388,24.660937,532.340027,-4.096564,2.373306,0.828622,1779872178316-0,0.001173
1779872178.336279,24.680829,532.360046,-4.096457,2.373958,0.828537,1779872178336-0,0.000666
1779872178.364209,24.708759,532.380066,-4.096248,2.375182,0.828323,1779872178356-0,0.001260
1779872178.376362,24.720912,532.400085,-4.096108,2.375937,0.828154,1779872178376-0,0.000787
1779872178.396546,24.741095,532.420044,-4.095857,2.377142,0.827833,1779872178396-0,0.001272
1779872178.416289,24.760839,532.440063,-4.095782,2.377459,0.827739,1779872178416-0,0.000339
1779872178.436308,24.780858,532.460083,-4.095504,2.378468,0.827427,1779872178436-0,0.001092
1779872178.462575,24.807125,532.480042,-4.095287,2.379096,0.827233,1779872178456-0,0.000692
1779872178.476295,24.820844,532.500061,-4.095109,2.379548,0.827096,1779872178476-0,0.000505
1779872178.496253,24.840803,532.520020,-4.094975,2.379860,0.827001,1779872178496-0,0.000353
1779872178.516279,24.860828,532.540039,-4.094709,2.380417,0.826833,1779872178516-0,0.000640
1779872178.536251,24.880801,532.560059,-4.094393,2.380941,0.826668,1779872178536-0,0.000634
1779872178.556437,24.900986,532.580078,-4.094300,2.381064,0.826626,1779872178556-0,0.000160
1779872178.581748,24.926298,532.600037,-4.094015,2.381370,0.826512,1779872178576-0,0.000434
1779872178.596351,24.940900,532.620056,-4.093718,2.381588,0.826412,1779872178596-0,0.000381
1779872178.616760,24.961310,532.640320,-4.093564,2.381665,0.826366,1779872178616-0,0.000179
1779872178.636405,24.980954,532.660156,-4.093240,2.381766,0.826278,1779872178636-0,0.000350
1779872178.656364,25.000914,532.680054,-4.093070,2.381789,0.826236,1779872178656-0,0.000178
1779872178.676605,25.021155,532.700073,-4.092655,2.381775,0.826138,1779872178676-0,0.000426
1779872178.703847,25.048397,532.720032,-4.092472,2.381739,0.826098,1779872178696-0,0.000191
1779872178.716546,25.061096,532.740051,-4.092043,2.381581,0.826008,1779872178716-0,0.000466
1779872178.736389,25.080939,532.760071,-4.091864,2.381479,0.825973,1779872178736-0,0.000209
1779872178.756361,25.100911,532.780029,-4.091522,2.381210,0.825916,1779872178756-0,0.000439
1779872178.776333,25.120882,532.800049,-4.091362,2.381042,0.825893,1779872178776-0,0.000233
1779872178.796378,25.140928,532.820068,-4.091033,2.380553,0.825860,1779872178796-0,0.000590
1779872178.822309,25.166858,532.840027,-4.090910,2.380304,0.825853,1779872178816-0,0.000278
1779872178.836354,25.180903,532.860046,-4.090689,2.379741,0.825850,1779872178836-0,0.000605
1779872178.856486,25.201036,532.880066,-4.090556,2.379321,0.825856,1779872178856-0,0.000441
1779872178.876503,25.221053,532.900024,-4.090380,2.378622,0.825873,1779872178876-0,0.000721
1779872178.896463,25.241013,532.920044,-4.090302,2.378240,0.825886,1779872178896-0,0.000390
1779872178.922799,25.267349,532.940063,-4.090148,2.377266,0.825923,1779872178916-0,0.000986
1779872178.936566,25.281116,532.960205,-4.090096,2.376814,0.825942,1779872178936-0,0.000456
1779872178.956516,25.301066,532.980042,-4.090013,2.375846,0.825984,1779872178956-0,0.000972
1779872178.976503,25.321053,533.000061,-4.089977,2.375155,0.826016,1779872178976-0,0.000693
